CN,PREV_PLT_CN,INVYR,LAT,LON,STATECD,UNITCD,COUNTYCD,PLOT,ECOSUBCD
59815768010538,NA,2002,39.377927,-81.689681,39,2,167,563,221Ec
59853176010538,NA,2003,39.897116,-81.742067,39,3,119,1571,221Ed
59852823010538,NA,2003,39.884659,-81.915935,39,3,119,2432,221Ee
59841494010538,NA,2003,38.511121,-82.401019,39,1,87,1922,221Ed
59816012010538,NA,2002,39.573857,-81.540587,39,2,167,757,221Ec
59830849010538,NA,2002,40.459506,-80.991748,39,3,19,108,221Ea
59820262010538,NA,2002,40.189637,-81.08443,39,3,67,3343,221Ed
144953715010661,59879678010538,2009,38.646113,-82.481979,39,1,87,4134,221Ed
72746068010538,NA,2006,40.131506,-81.040358,39,3,13,3787,221Ed
72763351010538,NA,2006,38.931776,-83.076728,39,1,145,3813,221Eg
59876193010538,NA,2004,40.314907,-81.201114,39,3,67,4744,221Ee
144954033010661,59876595010538,2009,39.081209,-83.38608,39,1,71,3293,223Fd
144953795010661,59878704010538,2009,39.066299,-82.755213,39,1,79,3519,221Ef
144954753010661,59864889010538,2009,39.090623,-82.926774,39,1,131,1634,221Eg
72767395010538,NA,2006,40.58863,-81.625218,39,3,157,2588,221Ee
222444481010661,72781148010538,2011,38.51705,-82.623141,39,1,87,3617,221Eb
222444501010661,72755983010538,2011,39.833356,-81.992058,39,3,119,3415,221Ef
222444503010661,72756603010538,2011,39.903876,-82.124333,39,3,119,5256,221Ef
66405618010538,NA,2005,38.97411,-82.195785,39,1,53,1131,221Ed
72754579010538,NA,2006,38.844707,-82.166296,39,1,53,3317,221Ed
76389270010538,59789251010538,2007,40.40341,-81.029868,39,3,67,686,221Ee
76389272010538,59820358010538,2007,40.221711,-80.913259,39,3,67,221,221Ed
76388932010538,59792877010538,2007,38.526902,-82.442286,39,1,87,319,221Ed
66415554010538,NA,2005,39.876974,-81.868225,39,3,119,4648,221Ee
168995673010661,66417394010538,2010,39.026239,-83.235872,39,1,131,2377,221Eg
168995677010661,72740508010538,2010,39.048994,-83.399051,39,1,1,4099,223Fd
222444571010661,72767395010538,2011,40.58863,-81.625218,39,3,157,2588,221Ee
222444575010661,72777472010538,2011,40.600963,-81.81636,39,3,75,4785,221Fa
222444585010661,72750649010538,2011,40.296953,-81.810688,39,3,31,3661,221Ee
222444589010661,72750885010538,2011,40.297456,-81.96425,39,3,31,1433,221Ee
222444595010661,72756437010538,2011,40.149429,-81.874051,39,3,119,5194,221Ee
72770347010538,NA,2006,39.432901,-81.189539,39,2,167,3819,221Ec
76389066010538,59790062010538,2007,39.501704,-82.299462,39,2,73,453,221Ef
59841963010538,NA,2003,40.141283,-82.459453,39,5,89,3572,221Fa
59854938010538,NA,2003,39.050944,-83.309699,39,1,131,4042,221Eg
59850077010538,NA,2003,40.254476,-81.773408,39,3,31,1154,221Ee
59853741010538,NA,2003,39.744243,-81.435788,39,3,121,3388,221Ed
59860805010538,NA,2003,39.497249,-81.439925,39,2,167,3299,221Ec
59860887010538,NA,2003,39.421496,-81.473459,39,2,167,4187,221Ec
59852877010538,NA,2003,40.154791,-82.054619,39,3,119,1553,221Ee
59807523010538,NA,2002,39.980251,-82.046293,39,3,119,2488,221Ee
59829915010538,NA,2002,40.070237,-81.034608,39,3,13,410,221Ec
59809467010538,NA,2002,39.073736,-83.10569,39,1,131,992,221Eg
59852030010538,NA,2003,39.518309,-81.769773,39,2,115,5373,221Ec
59854244010538,NA,2003,39.775218,-82.121547,39,2,127,5836,221Ef
59821469010538,NA,2002,39.378446,-82.659223,39,2,73,4638,221Eg
59837318010538,NA,2003,40.11578,-81.474702,39,3,59,2925,221Ee
72779405010538,NA,2006,40.335659,-80.771053,39,3,81,5074,221Ed
72750838010538,NA,2006,40.311803,-81.632572,39,3,31,5340,221Ee
72750885010538,NA,2006,40.297456,-81.96425,39,3,31,1433,221Ee
72759461010538,NA,2006,39.065557,-83.200178,39,1,131,3049,221Eg
511207533126144,16232956020004,2019,39.378446,-82.659223,39,2,73,4638,221Eg
511207543126144,16232254020004,2019,38.989908,-82.993719,39,1,131,5620,221Eg
511207464126144,16233014020004,2019,39.980251,-82.046293,39,3,119,2488,221Ee
511207433126144,247063849010661,2019,38.526902,-82.442286,39,1,87,319,221Ed
511207329126144,247063953010661,2019,39.391605,-81.522939,39,2,167,564,221Ec
511207363126144,16232882020004,2019,39.885843,-81.579003,39,3,59,5764,221Ed
511207371126144,247063900010661,2019,39.377927,-81.689681,39,2,167,563,221Ec
511207443126144,247063794010661,2019,41.326728,-81.417526,39,4,153,7019,221Fa
511207938126144,247064048010661,2019,39.490571,-81.105426,39,2,167,14071,221Ec
511207312126144,16232262020004,2019,40.189637,-81.08443,39,3,67,3343,221Ed
511207309126144,16232875020004,2019,40.300732000000004,-80.9191,39,3,67,2620,221Ed
463049077489998,247063969010661,2018,40.40341,-81.029868,39,3,67,686,221Ee
511207580126144,247063660010661,2019,39.326604,-83.050333,39,1,141,800,221Eg
511207416126144,247063833010661,2019,39.644737,-81.905364,39,2,115,590,221Ed
511207584126144,16232764020004,2019,39.073736,-83.10569,39,1,131,992,221Eg
511207293126144,247063978010661,2019,39.541,-81.134851,39,2,167,770,221Ec
511207327126144,247063997010661,2019,39.573857,-81.540587,39,2,167,757,221Ec
511207401126144,247063214010661,2019,40.528798,-81.553547,39,3,157,715,221Ee
511207277126144,247063993010661,2019,39.928297,-80.787564,39,3,13,711,221Ec
463049050489998,247063943010661,2018,40.080443,-81.189188,39,3,13,674,221Ed
463049080489998,247063891010661,2018,39.866994,-81.479631,39,3,121,300,221Ed
463049094489998,247063718010661,2018,39.641598,-82.388156,39,2,73,417,221Ef
511207307126144,247063967010661,2019,40.459506,-80.991748,39,3,19,108,221Ea
463048952489998,247063407010661,2018,40.186362,-83.965226,39,6,21,659,222Hb
375549955489998,222444929010661,2017,39.432901,-81.189539,39,2,167,3819,221Ec
222444761010661,72789814010538,2011,39.506129,-81.84605,39,2,115,3215,221Ed
306266407489998,222444595010661,2016,40.149429,-81.874051,39,3,119,5194,221Ee
306266449489998,168995429010661,2016,39.973827,-82.293006,39,5,89,5454,221Ee
59819502010538,NA,2002,39.885843,-81.579003,39,3,59,5764,221Ed
59820358010538,NA,2002,40.221711,-80.913259,39,3,67,221,221Ed
59802681010538,NA,2001,40.428321,-81.303946,39,3,157,86,221Ee
59790062010538,NA,2001,39.501704,-82.299462,39,2,73,453,221Ef
59798421010538,NA,2001,39.628884,-82.102722,39,2,127,37,221Ef
59832359010538,NA,2002,40.252206,-81.944272,39,3,31,672,221Ee
59809568010538,NA,2002,38.989908,-82.993719,39,1,131,5620,221Eg
59820574010538,NA,2002,40.300732000000004,-80.9191,39,3,67,2620,221Ed
59807266010538,NA,2002,39.788689,-81.870826,39,3,119,3002,221Ef
59805632010538,NA,2002,39.792332,-80.905217,39,3,111,4605,221Ec
59814455010538,NA,2002,40.528798,-81.553547,39,3,157,715,221Ee
59816285010538,NA,2002,39.391605,-81.522939,39,2,167,564,221Ec
59806618010538,NA,2002,39.644737,-81.905364,39,2,115,590,221Ed
59789134010538,NA,2001,40.308453,-81.204707,39,3,67,347,221Ee
59800378010538,NA,2001,39.326604,-83.050333,39,1,141,800,221Eg
247064026010661,76389914010538,2012,39.270006,-84.69814,39,5,61,57,223Fd
375549750489998,222444589010661,2017,40.297456,-81.96425,39,3,31,1433,221Ee
222443857010661,72749068010538,2011,39.169129,-84.294175,39,1,25,1638,222Hc
375549934489998,222444501010661,2017,39.833356,-81.992058,39,3,119,3415,221Ef
59784752010538,NA,2001,40.770497,-80.659219,39,4,29,209,221Ea
59790261010538,NA,2001,39.641598,-82.388156,39,2,73,417,221Ef
222444837010661,66413241010538,2011,38.889633,-81.896088,39,2,105,2390,221Ec
222444839010661,72746068010538,2011,40.131506,-81.040358,39,3,13,3787,221Ed
59793015010538,NA,2001,38.490231,-82.430959,39,1,87,735,221Ed
59797654010538,NA,2001,39.866994,-81.479631,39,3,121,300,221Ed
59783090010538,NA,2001,40.080443,-81.189188,39,3,13,674,221Ed
59788531010538,NA,2001,39.270006,-84.69814,39,5,61,57,223Fd
59789251010538,NA,2001,40.40341,-81.029868,39,3,67,686,221Ee
59792877010538,NA,2001,38.526902,-82.442286,39,1,87,319,221Ed
59799251010538,NA,2001,39.027643,-83.166455,39,1,131,886,221Eg
59816166010538,NA,2002,39.541,-81.134851,39,2,167,770,221Ec
59807463010538,NA,2002,40.017712,-81.881781,39,3,119,647,221Ee
59830119010538,NA,2002,39.928297,-80.787564,39,3,13,711,221Ec
59809293010538,NA,2002,39.087515,-83.237652,39,1,131,2188,221Eg
59792789010538,NA,2001,38.471109,-82.602449,39,1,87,322,221Eb
59783862010538,NA,2001,40.186362,-83.965226,39,6,21,659,222Hb
59798187010538,NA,2001,39.671798,-82.319291,39,2,127,636,221Ef
247063407010661,76390118010538,2012,40.186362,-83.965226,39,6,21,659,222Hb
306266644489998,168996613010661,2016,38.575583,-82.476194,39,1,87,2564,221Ed
306266415489998,222444837010661,2016,38.889633,-81.896088,39,2,105,2390,221Ec
251630343489998,168996471010661,2015,40.034845,-81.296706,39,3,59,4812,221Ed
375549767489998,222444289010661,2017,38.99455,-83.067212,39,1,131,1398,221Eg
375549812489998,222444839010661,2017,40.131506,-81.040358,39,3,13,3787,221Ed
375549858489998,222444749010661,2017,39.753923,-81.580572,39,3,121,3941,221Ed
251630539489998,168994895010661,2015,40.348569,-80.865096,39,3,81,5264,221Ed
306266114489998,168995661010661,2016,39.365116,-83.24298,39,1,141,3780,222Hb
306266116489998,168995667010661,2016,39.274275,-83.307057,39,1,141,4924,222Hc
171868135020004,144954931010661,2015,38.97411,-82.195785,39,1,53,1131,221Ed
251630620489998,168994913010661,2015,39.640207,-80.882191,39,3,111,5460,221Ec
306266434489998,168995193010661,2016,39.591261,-82.017355,39,2,115,998,221Ef
306266150489998,168995677010661,2016,39.048994,-83.399051,39,1,1,4099,223Fd
251630362489998,168996375010661,2015,39.426222,-81.91534,39,2,9,2694,221Ed
247063993010661,76389204010538,2012,39.928297,-80.787564,39,3,13,711,221Ec
247063967010661,76389216010538,2012,40.459506,-80.991748,39,3,19,108,221Ea
247063997010661,76389166010538,2012,39.573857,-81.540587,39,2,167,757,221Ec
247064048010661,NA,2012,39.490571,-81.105426,39,2,167,14071,221Ec
247063214010661,76389400010538,2012,40.528798,-81.553547,39,3,157,715,221Ee
222444225010661,72763474010538,2011,38.686831,-83.204272,39,1,145,5581,221Eg
306266533489998,168994925010661,2016,39.47205,-81.222375,39,2,167,3268,221Ec
375549744489998,222444575010661,2017,40.600963,-81.81636,39,3,75,4785,221Fa
375549810489998,222444679010661,2017,40.311803,-81.632572,39,3,31,5340,221Ee
16232835020004,109827943010661,2013,39.788689,-81.870826,39,3,119,3002,221Ef
16232875020004,109827687010661,2013,40.300732000000004,-80.9191,39,3,67,2620,221Ed
16232907020004,109827601010661,2013,39.792332,-80.905217,39,3,111,4605,221Ec
171868005020004,144953509010661,2014,40.387338,-81.446387,39,3,157,4184,221Ee
16232300020004,109829159010661,2013,39.050944,-83.309699,39,1,131,4042,221Eg
16232286020004,109829113010661,2013,38.511121,-82.401019,39,1,87,1922,221Ed
375549539489998,222444225010661,2017,38.686831,-83.204272,39,1,145,5581,221Eg
375549712489998,222443857010661,2017,39.169129,-84.294175,39,1,25,1638,222Hc
375549748489998,222444585010661,2017,40.296953,-81.810688,39,3,31,3661,221Ee
171868100020004,144953699010661,2014,38.925197,-82.651739,39,1,79,1895,221Ef
171868133020004,144954927010661,2014,40.134168,-81.775691,39,3,119,1793,221Ee
171867376020004,144954711010661,2014,40.314907,-81.201114,39,3,67,4744,221Ee
375549887489998,222444663010661,2017,40.913731,-81.47532,39,4,153,4307,221Fc
251630630489998,168994975010661,2015,39.470655,-81.378618,39,2,167,1390,221Ec
247063713010661,76389118010538,2012,39.671798,-82.319291,39,2,127,636,221Ef
375549942489998,222444761010661,2017,39.506129,-81.84605,39,2,115,3215,221Ed
375549333489998,222443355010661,2017,39.004394,-82.071477,39,2,105,3224,221Ed
375549988489998,222444965010661,2017,39.878865,-81.305323,39,3,121,3916,221Ed
247063794010661,76389704010538,2012,41.326728,-81.417526,39,4,153,7019,221Fa
247063833010661,76389108010538,2012,39.644737,-81.905364,39,2,115,590,221Ed
375549726489998,222444939010661,2017,40.260439,-80.631983,39,3,81,4102,221Ed
375549743489998,222444571010661,2017,40.58863,-81.625218,39,3,157,2588,221Ee
375549846489998,222444481010661,2017,38.51705,-82.623141,39,1,87,3617,221Eb
375549895489998,222444407010661,2017,39.703467,-82.552081,39,5,45,2225,221Ef
171867382020004,144954723010661,2014,39.307841,-81.84486,39,2,9,2650,221Ec
251630590489998,168995183010661,2015,39.738175,-81.781398,39,2,115,3197,221Ed
463049194489998,247064026010661,2018,39.270006,-84.69814,39,5,61,57,223Fd
16232764020004,109828307010661,2013,39.073736,-83.10569,39,1,131,992,221Eg
247063970010661,76389272010538,2012,40.221711,-80.913259,39,3,67,221,221Ed
247063985010661,76389460010538,2012,40.770497,-80.659219,39,4,29,209,221Ea
171867949020004,144953419010661,2014,39.744243,-81.435788,39,3,121,3388,221Ed
463049102489998,247063850010661,2018,38.490231,-82.430959,39,1,87,735,221Ed
375549766489998,222444287010661,2017,39.065557,-83.200178,39,1,131,3049,221Eg
375549828489998,222444703010661,2017,39.584715,-81.800748,39,2,115,1774,221Ed
463048766489998,247063239010661,2018,40.428321,-81.303946,39,3,157,86,221Ee
171868058020004,144953653010661,2014,40.154791,-82.054619,39,3,119,1553,221Ee
171867329020004,144954795010661,2015,39.100535,-84.371097,39,5,61,4194,222Hc
171867462020004,144954033010661,2015,39.081209,-83.38608,39,1,71,3293,223Fd
171867934020004,144953281010661,2015,40.447231,-80.777316,39,3,81,3382,221Ed
171867797020004,144953639010661,2015,40.254476,-81.773408,39,3,31,1154,221Ee
375549885489998,222444657010661,2017,38.440107,-82.514117,39,1,87,5476,221Eb
375549925489998,222444743010661,2017,38.844707,-82.166296,39,1,53,3317,221Ed
375549935489998,222444503010661,2017,39.903876,-82.124333,39,3,119,5256,221Ef
171867371020004,144954753010661,2014,39.090623,-82.926774,39,1,131,1634,221Eg
251630413489998,168995673010661,2015,39.026239,-83.235872,39,1,131,2377,221Eg
247063779010661,76389130010538,2012,39.628884,-82.102722,39,2,127,37,221Ef
247063900010661,76389164010538,2012,39.377927,-81.689681,39,2,167,563,221Ec
247063943010661,76389202010538,2012,40.080443,-81.189188,39,3,13,674,221Ed
16232834020004,109827941010661,2013,39.884659,-81.915935,39,3,119,2432,221Ee
247063849010661,76388932010538,2012,38.526902,-82.442286,39,1,87,319,221Ed
306266586489998,168995307010661,2016,39.823371,-82.051107,39,3,119,1815,221Ef
306266464489998,168995173010661,2016,40.01394,-81.789793,39,3,119,5461,221Ee
306266541489998,168995235010661,2016,38.591136,-82.304909,39,1,53,1209,221Ed
306266643489998,168996609010661,2016,39.876974,-81.868225,39,3,119,4648,221Ee
306266073489998,168996383010661,2016,41.399759,-81.436289,39,4,35,3313,221Fa
171867952020004,144953425010661,2014,39.749855,-81.762163,39,2,115,3461,221Ed
171867799020004,144953643010661,2015,40.391093,-81.955271,39,3,31,3736,221Ee
247063665010661,76388972010538,2012,39.027643,-83.166455,39,1,131,886,221Eg
16232805020004,109828167010661,2013,40.141283,-82.459453,39,5,89,3572,221Fa
16232877020004,109827691010661,2013,40.257784,-81.065769,39,3,67,3590,221Ed
16232956020004,109828197010661,2013,39.378446,-82.659223,39,2,73,4638,221Eg
171867927020004,144953715010661,2014,38.646113,-82.481979,39,1,87,4134,221Ed
171867992020004,144953577010661,2014,38.462255999999996,-82.394005,39,1,87,1732,221Ed
247063818010661,76389236010538,2012,40.252206,-81.944272,39,3,31,672,221Ee
247063850010661,76388936010538,2012,38.490231,-82.430959,39,1,87,735,221Ed
247063969010661,76389270010538,2012,40.40341,-81.029868,39,3,67,686,221Ee
247063925010661,76389266010538,2012,40.308453,-81.204707,39,3,67,347,221Ee
222443355010661,72786842010538,2011,39.004394,-82.071477,39,2,105,3224,221Ed
16233014020004,109828051010661,2013,39.980251,-82.046293,39,3,119,2488,221Ee
247063891010661,76389366010538,2012,39.866994,-81.479631,39,3,121,300,221Ed
247063973010661,76389190010538,2012,40.070237,-81.034608,39,3,13,410,221Ec
247063978010661,76389168010538,2012,39.541,-81.134851,39,2,167,770,221Ec
16232977020004,109827725010661,2013,39.421496,-81.473459,39,2,167,4187,221Ec
247063953010661,76389172010538,2012,39.391605,-81.522939,39,2,167,564,221Ec
171868063020004,144953663010661,2014,39.775218,-82.121547,39,2,127,5836,221Ef
222444965010661,72757045010538,2011,39.878865,-81.305323,39,3,121,3916,221Ed
247063781010661,76389066010538,2012,39.501704,-82.299462,39,2,73,453,221Ef
247063239010661,76389384010538,2012,40.428321,-81.303946,39,3,157,86,221Ee
511207460126144,247063818010661,2019,40.252206,-81.944272,39,3,31,672,221Ee
222444929010661,72770347010538,2011,39.432901,-81.189539,39,2,167,3819,221Ec
222444939010661,72779912010538,2011,40.260439,-80.631983,39,3,81,4102,221Ed
222444941010661,72779405010538,2011,40.335659,-80.771053,39,3,81,5074,221Ed
511207288126144,247063973010661,2019,40.070237,-81.034608,39,3,13,410,221Ec
511207310126144,247063970010661,2019,40.221711,-80.913259,39,3,67,221,221Ed
511207487126144,247063767010661,2019,38.471109,-82.602449,39,1,87,322,221Eb
375549768489998,222444291010661,2017,38.931776,-83.076728,39,1,145,3813,221Eg
247063718010661,76389070010538,2012,39.641598,-82.388156,39,2,73,417,221Ef
463048662489998,222444941010661,2018,40.335659,-80.771053,39,3,81,5074,221Ed
463049139489998,247063781010661,2018,39.501704,-82.299462,39,2,73,453,221Ef
511207470126144,247063779010661,2019,39.628884,-82.102722,39,2,127,37,221Ef
463049173489998,247063925010661,2018,40.308453,-81.204707,39,3,67,347,221Ee
463049176489998,247063985010661,2018,40.770497,-80.659219,39,4,29,209,221Ea
511207941126144,NA,2019,39.604859,-82.216821,39,2,127,13398,221Ef
511207586126144,247063665010661,2019,39.027643,-83.166455,39,1,131,886,221Eg
511207462126144,247063772010661,2019,40.017712,-81.881781,39,3,119,647,221Ee
16232948020004,109827721010661,2013,39.497249,-81.439925,39,2,167,3299,221Ec
16232950020004,109828185010661,2013,39.514118,-82.411115,39,2,73,5633,221Ef
16233072020004,109827803010661,2013,40.11578,-81.474702,39,3,59,2925,221Ee
171867335020004,144954807010661,2014,39.417773,-84.725352,39,5,61,1839,222Hb
171867970020004,144953795010661,2014,39.066299,-82.755213,39,1,79,3519,221Ef
171867994020004,144953581010661,2015,38.535658,-82.520356,39,1,87,4349,221Ed
16232888020004,109827825010661,2013,39.518309,-81.769773,39,2,115,5373,221Ec
247063767010661,76388928010538,2012,38.471109,-82.602449,39,1,87,322,221Eb
16232402020004,109828417010661,2013,39.087515,-83.237652,39,1,131,2188,221Eg
16232254020004,109829231010661,2013,38.989908,-82.993719,39,1,131,5620,221Eg
16232262020004,109829207010661,2013,40.189637,-81.08443,39,3,67,3343,221Ed
247063660010661,76388988010538,2012,39.326604,-83.050333,39,1,141,800,221Eg
247063772010661,76389362010538,2012,40.017712,-81.881781,39,3,119,647,221Ee
16232882020004,109827813010661,2013,39.885843,-81.579003,39,3,59,5764,221Ed
16232832020004,109827937010661,2013,39.897116,-81.742067,39,3,119,1571,221Ed
463049043489998,247063713010661,2018,39.671798,-82.319291,39,2,127,636,221Ef
157280213010478,NA,2008,34.241983,-95.657283,40,1,127,165,231Ee
124098980010478,NA,2008,35.940959,-94.819618,40,2,21,128,223An
124101280010478,NA,2008,36.11179,-95.03038,40,2,21,149,223An
124111289010478,NA,2008,36.761752,-94.689782,40,2,115,80,223Am
148116239010854,NA,2009,35.892276,-99.71292,40,6,45,107,315Fc
254502250010854,157280213010478,2011,34.241983,-95.657283,40,1,127,165,231Ee
254502097010854,124098980010478,2011,35.940959,-94.819618,40,2,21,128,223An
254502161010854,124101280010478,2011,36.11179,-95.03038,40,2,21,149,223An
258872115010854,124111289010478,2012,36.761752,-94.689782,40,2,115,80,223Am
371555947489998,254502250010854,2016,34.241983,-95.657283,40,1,127,165,231Ee
371555937489998,254502097010854,2016,35.940959,-94.819618,40,2,21,128,223An
371555801489998,254502161010854,2016,36.11179,-95.03038,40,2,21,149,223An
471789995489998,258872115010854,2017,36.761752,-94.689782,40,2,115,80,223Am
708732322290487,148116239010854,2019,35.892276,-99.71292,40,6,45,107,315Fc
168998696010661,68270045010538,2010,39.82427,-77.67267,42,0,55,1076,M221Ad
168998728010661,68304994010538,2010,39.99748,-79.59287,42,7,51,124,221Ea
222094670010661,76888611010538,2011,40.59669,-79.70783,42,5,129,33,221Ea
222096338010661,76857873010538,2011,40.3403,-75.63812,42,9,11,1639,221Am
247104844010661,122561620010661,2012,40.31247,-76.98559,42,0,99,2892,M221Ac
145021321010661,58540963010538,2009,39.937037,-77.328095,42,9,1,3210,M221Da
145021351010661,58557477010538,2009,39.982315,-79.828695,42,7,51,4968,221Ea
168996792010661,68312842010538,2010,40.1581,-74.73479,42,9,17,1202,232Ac
222096200010661,76858161010538,2011,40.45037,-76.07747,42,9,11,755,M221Ad
168997420010661,68270153010538,2010,39.81926,-77.76009,42,0,55,1584,M221Ad
168997444010661,68280515010538,2010,41.2063,-77.01377,42,6,81,620,M221Ac
247104744010661,122561790010661,2012,40.572654,-77.532225,42,0,87,6149,M221Ac
247104758010661,122561818010661,2012,40.05124,-77.81549,42,0,55,2661,M221Ac
16264984020004,113493465010661,2013,40.556579,-79.552027,42,5,129,3083,221Ea
16264987020004,113493471010661,2013,40.544662,-79.721494,42,5,129,4986,221Ea
222095998010661,76895019010538,2011,40.39713,-76.6666,42,0,43,1169,M221Ad
222096000010661,76895375010538,2011,40.34338,-76.82674,42,0,43,554,M221Ad
16265031020004,113492469010661,2013,40.105848,-76.735673,42,9,133,4434,221Da
247104640010661,122561980010661,2012,40.50005,-77.82995,42,0,61,2599,M221Ac
247104642010661,122561984010661,2012,40.45806,-78.14265,42,0,61,2504,M221Ac
16264889020004,113493561010661,2013,40.512811,-80.070226,42,5,3,6034,221Ea
222094920010661,76855253010538,2011,40.749,-80.18068,42,5,7,931,221Ea
222094934010661,76886268010538,2011,40.44818,-80.33275,42,5,125,605,221Ea
168996942010661,68309744010538,2010,40.56663,-75.89109,42,9,11,577,M221Ad
168998116010661,68327101010538,2010,40.14611,-79.83945,42,5,129,921,221Ea
222096440010661,76918495010538,2011,40.50246,-75.87544,42,9,11,566,M221Ad
247104263010661,122562758010661,2012,41.45472,-75.60368,42,8,69,1945,M221Ac
247105043010661,122561220010661,2012,40.54049,-75.79437,42,9,11,2316,M221Ad
168996848010661,68277091010538,2010,40.52584,-75.39694,42,9,77,361,221Am
168998202010661,68305838010538,2010,40.32017,-79.91627,42,5,3,316,221Ea
168998204010661,68325857010538,2010,40.24061,-79.97639,42,5,125,1046,221Ea
168998216010661,68325527010538,2010,40.15654,-80.33186,42,5,125,922,221Ea
222095122010661,76854882010538,2011,40.72279,-79.50639,42,5,5,724,221Ea
168997014010661,68309530010538,2010,40.4768,-75.9303,42,9,11,564,M221Ad
222094994010661,76886122010538,2011,40.06471,-80.04432,42,5,125,1916,221Ea
222094998010661,76886231010538,2011,40.04703,-80.20419,42,5,125,940,221Ea
222096390010661,76869487010538,2011,40.08709,-75.29187,42,9,91,77,221Db
247104175010661,122562890010661,2012,40.58237,-77.6844,42,0,87,1978,M221Ac
247104913010661,122561410010661,2012,40.71837,-76.22762,42,8,107,2795,M221Ac
247104914010661,122561412010661,2012,40.64557,-76.29469,42,8,107,2134,M221Ac
247104929010661,122561442010661,2012,40.0518,-76.4602,42,9,71,2758,221Da
168998296010661,68307627010538,2010,40.72069,-80.22446,42,5,7,1422,221Ea
168998304010661,68307759010538,2010,40.5757,-80.47358,42,5,7,538,221Ea
168998414010661,68287477010538,2010,39.89819,-75.21074,42,9,101,410,232Ac
222095484010661,76904083010538,2011,40.57661,-78.05904,42,0,61,1672,M221Ac
222095486010661,76904185010538,2011,40.66043,-78.19648,42,0,61,415,M221Ac
222095488010661,76904295010538,2011,40.49597,-78.11055,42,0,61,1827,M221Ac
222095516010661,76856094010538,2011,39.91707,-78.60508,42,7,9,514,M221Ac
247104298010661,122562686010661,2012,40.87079,-80.26333,42,5,73,2533,221Ea
247104328010661,122562622010661,2012,40.31567,-80.3622,42,5,125,2084,221Ea
168998632010661,68328094010538,2010,40.44969,-79.35537,42,5,129,322,221Ea
247105124010661,122562976010661,2012,39.98117,-77.8286,42,0,55,2885,M221Ac
168998480010661,68270587010538,2010,39.84438,-78.00486,42,0,57,1414,M221Ac
222095888010661,76853198010538,2011,39.98335,-77.20467,42,9,1,1343,221Da
168998550010661,68270929010538,2010,39.85447,-80.16747,42,5,59,339,221Ea
168998606010661,68305544010538,2010,39.95003,-77.10149,42,9,1,483,221Da
168998608010661,68305347010538,2010,39.95018,-77.25402,42,9,1,1854,221Da
247104420010661,122562460010661,2012,39.9962,-79.53371,42,7,51,2765,M221Bb
247104421010661,122562462010661,2012,39.84653,-80.11864,42,5,59,1941,221Ea
222095784010661,76900537010538,2011,39.91164,-77.61507,42,0,55,1421,M221Ad
222095824010661,76907190010538,2011,40.46019,-77.45297,42,0,67,533,M221Ac
247104483010661,122562346010661,2012,40.53525,-79.4074,42,5,63,2324,221Ea
16264822020004,113493643010661,2013,40.632857,-80.159436,42,5,7,4271,221Ea
145019477010661,58575766010538,2009,41.363448,-74.713194,42,8,103,3713,211Fc
76900537010538,58241654010538,2006,39.91164,-77.61507,42,0,55,1421,M221Ad
145019597010661,58545685010538,2009,40.30177,-75.886432,42,9,11,5441,221Da
145020673010661,NA,2009,40.037508,-79.634158,42,7,51,5140,221Ea
113493561010661,58374144010538,2008,40.512811,-80.070226,42,5,3,6034,221Ea
145019677010661,58545263010538,2009,40.444945,-75.97571,42,9,11,5003,M221Ad
113493977010661,58361720010538,2008,40.172573,-76.864792,42,9,133,4260,221Da
145019829010661,58573339010538,2009,40.965571,-76.551853,42,8,93,5112,M221Ac
145019987010661,58541115010538,2009,39.789354,-77.392007,42,9,1,4895,221Da
113493643010661,58375344010538,2008,40.632857,-80.159436,42,5,7,4271,221Ea
145020141010661,58575167010538,2009,40.30395,-77.606982,42,0,99,5240,M221Ac
145020161010661,58558867010538,2009,39.952112,-77.791333,42,0,55,4874,M221Ad
145020175010661,58559328010538,2009,39.819115,-78.053078,42,0,57,4249,M221Ac
122561980010661,58308258010538,2007,40.50005,-77.82995,42,0,61,2599,M221Ac
122561984010661,58307332010538,2007,40.45806,-78.14265,42,0,61,2504,M221Ac
145020307010661,58546000010538,2009,40.518983,-78.181951,42,7,13,3521,M221Ac
122561220010661,58342836010538,2007,40.54049,-75.79437,42,9,11,2316,M221Ad
122561620010661,58323157010538,2007,40.31247,-76.98559,42,0,99,2892,M221Ac
122561818010661,58305769010538,2007,40.05124,-77.81549,42,0,55,2661,M221Ac
122561790010661,NA,2007,40.572654,-77.532225,42,0,87,6149,M221Ac
145020855010661,58531912010538,2009,40.237236,-80.180179,42,5,125,5306,221Ea
76907190010538,58247931010538,2006,40.46019,-77.45297,42,0,67,533,M221Ac
113493465010661,58360889010538,2008,40.556579,-79.552027,42,5,129,3083,221Ea
113493471010661,58361262010538,2008,40.544662,-79.721494,42,5,129,4986,221Ea
122561410010661,58326938010538,2007,40.71837,-76.22762,42,8,107,2795,M221Ac
122561412010661,58326559010538,2007,40.64557,-76.29469,42,8,107,2134,M221Ac
76918495010538,58281924010538,2006,40.50246,-75.87544,42,9,11,566,M221Ad
122561442010661,58313074010538,2007,40.0518,-76.4602,42,9,71,2758,221Da
