pltID,LAT,LON
2_45_51_183,33.822325,-79.012391
2_45_51_54,33.664346,-79.100681
2_45_61_55,34.012327,-80.181696
2_45_85_95,33.842297,-80.554604
2_45_89_4,33.564454,-79.609111
3_45_1_37,34.22564,-82.51572
3_45_59_33,34.452677,-81.995435
3_45_77_73,34.895261,-82.700347
1_47_131_27,36.388864,-89.270537
1_47_79_30,36.177606,-88.407039
1_47_97_48,35.828439,-89.489351
2_47_161_33,36.435797,-88.040994
2_47_99_35,35.21249,-87.571734
3_47_111_22,36.479439,-85.944654
3_47_117_19,35.300355,-86.737461
3_47_119_47,35.524678,-87.24263
3_47_125_23,36.390431,-87.505286
3_47_159_13,36.172616,-85.956141
3_47_15_13,35.866654,-86.065632
3_47_3_19,35.628736,-86.341205
3_47_41_15,36.032619,-85.739839
3_47_87_20,36.263151,-85.627757
4_47_13_33,36.287912,-84.224381
4_47_175_18,35.820306,-85.477808
4_47_185_19,36.036552,-85.424058
4_47_185_30,35.907566,-85.371158
4_47_51_40,35.12751,-85.960285
4_47_51_83,35.029368,-86.255003
4_47_61_23,35.511908,-85.796215
5_47_57_19,36.284026,-83.593593
5_47_59_51,36.276943,-82.748796
5_47_63_8,36.147448,-83.387933
5_47_63_9,36.146845,-83.336639
5_47_9_49,35.756048,-84.090018
1_51_101_44,37.681298,-77.060144
1_51_41_80,37.497258,-77.713878
1_51_93_61,36.964352,-76.528271
1_51_97_55,37.763693,-76.913716
1_51_99_33,38.310188,-77.111244
2_51_141_35,36.816315,-80.204864
2_51_143_160,36.733323,-79.398648
2_51_143_42,36.96902,-79.288306
2_51_147_7,37.174821,-78.543628
2_51_19_2,37.194548,-79.464391
2_51_19_38,37.463747,-79.678298
2_51_31_27,37.237314,-78.956694
2_51_31_86,37.214092,-79.113761
2_51_67_65,37.116206,-79.824796
2_51_7_55,37.281008,-77.996225
2_51_83_122,36.559425,-79.159214
2_51_89_3,36.688177,-79.901735
2_51_89_68,36.816125,-79.679453
3_51_109_88,37.98706,-78.102311
3_51_113_12,38.421635,-78.277343
3_51_125_43,37.738191,-78.798138
3_51_125_46,37.867918,-79.114263
3_51_125_54,37.638808,-78.929031
3_51_125_69,37.774373,-78.81217
3_51_137_35,38.289793,-78.078448
3_51_157_47,38.760717,-78.190823
3_51_179_2,38.462031,-77.340171
3_51_3_7,38.199211,-78.738574
3_51_59_63,38.858101,-77.292348
3_51_9_45,37.647,-79.251221
3_51_9_73,37.64096,-79.097703
3_51_9_74,37.565494,-79.143079
4_51_161_42,37.304464,-80.071682
4_51_161_66,37.141296,-80.14649
4_51_163_25,37.790515,-79.469872
4_51_165_148,38.416897,-79.030443
4_51_165_21,38.400505,-78.854992
4_51_171_79,38.8557,-78.470781
5_51_121_14,37.097651,-80.364417
5_51_121_34,37.131695,-80.274571
5_51_167_73,37.039329,-81.95889
5_51_169_89,36.734731,-82.567828
5_51_173_25,36.943981,-81.645098
5_51_35_46,36.856747,-80.766238
5_51_51_27,37.188227,-82.223332
5_51_51_41,37.261044,-82.263466
1_48_199_32,30.281557,-94.241357
1_48_199_44,30.16679,-94.464995
1_48_199_45,30.367196,-94.289152
1_48_199_47,30.240066,-94.594874
1_48_199_58,30.111833,-94.336163
1_48_199_8,30.150063,-94.591623
1_48_199_84,30.320691,-94.598204
1_48_199_9,30.284966,-94.291805
1_48_225_95,31.336506,-95.300825
1_48_291_129,30.077835,-94.492636
1_48_291_25,30.205489,-95.001245
1_48_291_38,30.371044,-94.746625
1_48_291_58,29.91428,-94.663197
1_48_291_62,30.28626,-95.002823
1_48_291_85,30.072449,-94.653903
1_48_313_48,30.8363,-96.114464
1_48_373_44,30.740395,-95.037442
1_48_373_59,30.628144,-94.634574
1_48_405_26,31.375975,-94.161175
1_48_405_51,31.548363,-94.266158
1_48_457_15,30.984688,-94.2762
1_48_473_26,30.232834,-95.859171
1_48_5_95,31.173943,-94.644314
2_48_419_12,31.845847,-94.222618
2_48_419_66,31.762211,-94.156402
2_48_423_52,32.208733,-95.217397
3_48_145_74,31.306582,-97.171985
3_48_21_91,30.276363,-97.255227
3_48_89_38,29.492245,-96.58059
4_48_39_172,29.169861,-95.416504
5_48_221_27,32.41052,-97.784577
5_48_309_24,31.503649,-97.402899
5_48_35_62,32.048076,-97.580608
5_48_491_55,30.53793,-97.604832
1_9_7_289,41.345446,-72.491664
2_17_119_20113,38.796455,-89.750875
3_18_29_20020,39.042585,-84.899699
2_24_13_707,39.605308,-77.260703
2_24_25_1454,39.655534,-76.340142
2_24_31_1127,39.011997,-77.243191
3_24_9_485,38.384948,-76.430677
5_24_1_1756,39.652141,-78.707888
1_25_13_830,42.146804,-72.481492
1_29_55_20185,37.950939,-91.450058
4_29_177_20048,39.264369,-94.134649
4_29_77_20064,37.211293,-93.166902
5_29_189_20119,38.75497,-90.382871
1_34_37_1219,41.23941,-74.46541
8_36_119_1330,41.234294,-73.850171
2_39_73_417,39.641598,-82.388156
2_39_73_453,39.501704,-82.299462
3_39_67_347,40.308453,-81.204707
3_39_67_686,40.40341,-81.029868
3_39_75_4785,40.600963,-81.81636
3_39_81_5074,40.335659,-80.771053
4_39_29_209,40.770497,-80.659219
0_42_55_2661,40.05124,-77.81549
0_42_61_2599,40.50005,-77.82995
5_42_63_2324,40.53525,-79.4074
8_42_107_2134,40.64557,-76.29469
9_42_11_1639,40.3403,-75.63812
9_42_11_2316,40.54049,-75.79437
2_54_71_1649,38.8198,-79.421638
3_54_39_157,38.516612,-81.580789
3_54_45_103,37.809243,-82.07804
3_54_59_168,37.585069,-82.021014
3_54_59_330,37.752438,-82.273746
4_54_43_1485,38.1183,-82.255727
4_54_79_879,38.476819,-81.969511
4_54_87_748,38.781106,-81.499345
1_1_3_144,30.646156,-87.428206
1_1_3_149,30.556028,-87.629468
1_1_3_177,30.498639,-87.479284
1_1_3_178,30.324537,-87.688054
1_1_97_166,30.546567,-88.363624
2_1_91_37,32.025156,-88.07019
2_1_91_99,32.196525,-87.956918
2_1_99_108,31.518508,-87.433402
2_1_99_110,31.521941,-87.284483
3_1_101_73,32.484273,-86.229498
3_1_11_54,31.882026,-85.728474
3_1_13_68,31.944283,-86.874066
3_1_1_9,32.576297,-86.71472
3_1_87_77,32.423544,-85.980747
4_1_125_49,33.316321,-87.284523
4_1_65_59,32.914896,-87.702326
5_1_73_107,33.405561,-87.109335
5_1_73_47,33.447275,-86.951947
6_1_103_60,34.498752,-87.027651
6_1_71_11,34.718968,-86.225431
1_5_17_56,33.358378,-91.151188
3_5_3_70,33.051882,-91.795021
4_5_149_44,35.033007,-93.203865
5_5_101_48,35.913612,-93.10466
5_5_101_53,35.787183,-93.115615
1_12_31_68,30.530833,-81.599308
3_12_57_95,27.987111,-82.166378
1_13_107_33,32.660034,-82.118518
1_13_179_38,31.797463,-81.586246
1_13_251_15,32.738449,-81.662523
1_13_251_53,32.729206,-81.494979
1_13_267_11,31.989411,-82.061941
1_13_279_97,32.144025,-82.449919
1_13_31_81,32.241284,-81.518766
1_13_39_81,30.857071,-81.646736
1_13_51_7,32.005078,-81.190162
1_13_69_40,31.558395,-82.844503
1_13_91_24,32.392633,-83.23169
2_13_155_40,31.727611,-83.373672
2_13_17_1,31.768101,-83.059292
2_13_275_63,30.947465,-84.097803
2_13_277_13,31.417185,-83.505646
2_13_277_22,31.437777,-83.638662
2_13_27_13,30.786708,-83.576826
2_13_27_39,30.847013,-83.689647
2_13_27_42,30.873344,-83.407502
2_13_315_1,32.013948,-83.419983
3_13_133_15,33.545006,-83.071633
3_13_159_7,33.484843,-83.717526
3_13_163_50,33.056962,-82.566177
3_13_163_64,33.050165,-82.38774
3_13_177_17,31.822008,-84.149287
3_13_177_37,31.863458,-84.217485
3_13_197_11,32.35969,-84.441124
3_13_207_15,32.864143,-83.95243
3_13_211_6,33.669474,-83.50923
3_13_243_24,31.68156,-84.864033
3_13_249_6,32.364126,-84.266064
3_13_273_18,31.674178,-84.457412
3_13_273_30,31.839099,-84.475104
3_13_289_38,32.512439,-83.510287
3_13_289_8,32.602629,-83.344679
3_13_33_53,32.931369,-82.049427
3_13_33_80,33.112836,-81.916821
3_13_95_2,31.61164,-84.145924
3_13_9_17,33.133434,-83.119152
4_13_223_2,33.928747,-85.044136
4_13_297_3,33.656539,-83.678216
4_13_63_18,33.544203,-84.311741
5_13_47_23,34.777415,-85.159148
1_21_193_39,37.251392,-83.167512
1_21_71_75,37.4763,-82.741582
2_21_127_39,37.976913,-82.644192
2_21_153_18,37.778514,-83.031215
3_21_13_30,36.89781,-83.593774
3_21_65_27,37.750476,-83.858647
4_21_137_22,37.487996,-84.485830000000007
4_21_79_5,37.511421,-84.440272
5_21_155_24,37.436421,-85.098154
5_21_163_4,37.958876,-86.139376
5_21_53_1,36.656788,-85.098403
6_21_171_29,36.721576,-85.86245
6_21_177_7,37.230326,-87.201787
6_21_9_58,36.885885,-85.787702
1_22_107_21,32.125898,-91.328114
2_22_125_39,30.925628,-91.561482
2_22_71_12,30.028795,-89.950316
2_22_77_9,30.543692,-91.662852
2_22_93_15,30.052859,-90.763114
2_22_97_36,30.622434,-91.810225
2_22_97_40,30.670594,-92.16643
2_22_97_57,30.622298,-91.758328
2_22_9_41,31.054279,-92.069235
2_22_9_50,31.012258,-91.869865
3_22_115_3,31.151918,-92.872399
3_22_115_78,30.972528,-92.926809
3_22_19_13,30.232133,-93.412231
3_22_19_15,30.055093,-93.414176
3_22_19_20,30.059448,-93.713362
3_22_19_33,30.281122,-93.519927
3_22_19_40,30.316123,-93.067411
3_22_19_42,30.317111,-93.373043
3_22_19_5,30.27287,-93.666173
3_22_19_64,30.189468,-93.019481
3_22_19_67,30.361977,-93.663608
3_22_3_29,30.494185,-92.923993
3_22_3_40,30.838322,-92.823493
3_22_79_90,31.369519,-92.578122
4_22_103_11,30.362605,-89.705671
4_22_103_27,30.278837,-89.850427
4_22_117_30,30.726348,-90.026517
4_22_117_5,30.720245,-90.150542
4_22_33_24,30.672492,-91.055514
4_22_33_9,30.667676,-91.153983
4_22_63_25,30.359717,-90.702727
4_22_63_30,30.62939,-90.603338
4_22_63_42,30.312895,-90.603309
4_22_91_12,30.838323,-90.747701
4_22_91_2,30.927492,-90.752496
5_22_119_3,32.970258,-93.411203
5_22_17_16,32.929587,-93.816929
1_28_163_36,32.960605,-90.313838
1_28_163_42,32.565773,-90.58236
1_28_163_50,32.540445,-90.511189
1_28_163_55,32.837591,-90.42194
1_28_163_82,32.874572,-90.323107
1_28_163_95,32.700273,-90.421613
3_28_127_39,31.80044,-89.956539
3_28_61_42,32.016185,-89.305052
3_28_79_3,32.700196,-89.71523
4_28_109_10,30.556583,-89.635375
4_28_147_43,31.073166,-90.154909
4_28_45_1,30.387383,-89.532287
4_28_45_15,30.428079,-89.586565
4_28_47_30,30.429729,-89.232389
4_28_59_112,30.475582,-88.580459
4_28_59_98,30.602001,-88.591666
4_28_65_11,31.58387,-89.873778
4_28_67_31,31.464961,-89.010501
4_28_67_33,31.630767,-89.102824
4_28_67_67,31.550976,-89.110842
4_28_67_69,31.593293,-89.160628
4_28_67_75,31.761558,-89.207633
4_28_77_45,31.496586,-89.998109
5_28_157_13,31.287258,-91.412277
5_28_5_1,31.13501,-90.567155
1_37_85_44,35.440242,-78.862715
1_37_85_45,35.500202,-78.978762
2_37_83_53,36.168549,-77.788858
3_37_151_74,35.7573,-79.753008
3_37_167_3,35.201885,-80.223312
3_37_183_33,35.60325,-78.867725
3_37_197_37,36.188109,-80.771596
3_37_197_9,36.17346,-80.718628
3_37_1_3,35.854317,-79.53625
3_37_33_77,36.388594,-79.340386
3_37_35_39,35.561188,-81.309827
3_37_37_125,35.530233,-79.527498
3_37_37_2,35.575854,-79.027589
3_37_37_23,35.780728,-79.094019
3_37_37_59,35.710701,-79.25788
3_37_81_24,36.190423,-80.020999
4_37_193_42,36.336654,-81.237099
4_37_89_31,35.461221,-82.397406
1_45_13_104,32.350958,-80.865629
1_45_13_82,32.568127,-80.783975
1_45_29_60,32.828255,-80.5365
1_45_49_73,32.859825,-81.227103
1_45_49_76,32.659631,-80.896227
1_45_53_70,32.31376,-81.12369
1_45_63_111,33.711808,-81.166323
2_45_15_31,33.273205,-80.273038
2_45_25_108,34.725005,-80.425527
2_45_27_66,33.71468,-80.203971
2_45_43_44,33.280649,-79.28647
2_45_79_100,33.813439,-80.896931
2_45_89_127,33.44763,-79.812561
3_45_77_1,34.70411,-82.74096
1_47_167_34,35.480013,-89.794174
1_47_17_51,35.860984,-88.621981
2_47_81_37,35.738434,-87.297497
3_47_117_25,35.320616,-86.90582
3_47_119_49,35.558212,-87.027368
3_47_149_37,35.728195,-86.252678
3_47_149_47,35.852522,-86.56753
3_47_15_10,35.904201,-86.000127
3_47_165_36,36.39155,-86.596334
3_47_187_32,35.86933,-86.8694
3_47_21_19,36.307055,-87.070153
3_47_3_21,35.412538,-86.405451
3_47_55_54,35.3022,-87.144869
3_47_87_14,36.435121,-85.576486
3_47_87_25,36.439195,-85.683407
4_47_133_16,36.380823,-85.144583
4_47_133_29,36.292534,-85.244822
4_47_13_35,36.458044,-84.340976
4_47_141_15,36.125952,-85.352156
4_47_141_37,36.167684,-85.740851
4_47_185_29,36.035988,-85.375677
4_47_49_43,36.503442,-85.036247
4_47_51_2,35.0878,-86.169975
5_47_171_2,36.182675,-82.406697
5_47_1_20,36.112814,-84.229767
5_47_25_20,36.589056,-83.971196
5_47_65_43,35.25448,-85.207915
5_47_65_46,35.127366,-85.266889
5_47_89_12,36.060825,-83.398135
1_51_175_52,36.669162,-77.12889
1_51_41_64,37.332639,-77.46264
1_51_53_17,37.235802,-77.602246
2_51_11_34,37.414479,-78.955439
2_51_11_41,37.360656,-78.877859
2_51_141_22,36.581637,-80.374025
2_51_143_54,36.80146,-79.439055
2_51_143_94,36.752528,-79.64968
2_51_19_133,37.503434,-79.45759
2_51_19_36,37.408592,-79.601632
2_51_37_50,37.150317,-78.778852
2_51_49_31,37.450194,-78.210721
2_51_67_16,36.951431,-79.67497
2_51_67_26,36.973398,-80.0349
2_51_67_29,36.870163,-80.219116
2_51_67_70,37.113195,-79.954361
2_51_67_81,36.898876,-79.876312
2_51_67_89,37.006163,-79.975506
2_51_89_21,36.643826,-79.722052
3_51_107_15,39.027761,-77.628754
3_51_113_52,38.517037,-78.249547
3_51_125_51,37.828455,-78.757398
3_51_125_64,37.74117,-78.856312
3_51_125_71,37.858247,-79.085593
3_51_137_1,38.220607,-78.225446
3_51_157_16,38.646308,-78.150972
3_51_157_18,38.762744,-78.073207
3_51_157_23,38.732822,-78.153242
3_51_157_8,38.709625,-78.115995
3_51_3_101,38.226858,-78.567981
3_51_3_43,37.953145,-78.66673
3_51_3_83,38.023303,-78.651483
3_51_3_97,38.18779,-78.458898
3_51_61_5,38.733251,-77.805382
3_51_65_15,37.891243,-78.247611
3_51_79_8,38.269302,-78.378502
3_51_9_25,37.632898,-79.044145
3_51_9_28,37.557405,-79.214521
4_51_15_123,38.04629,-78.853771
4_51_15_2,38.347156,-79.119548
4_51_163_79,37.644237,-79.504187
4_51_163_81,37.726134,-79.481218
4_51_163_82,38.028302,-79.482309
4_51_23_13,37.437962,-79.96129
4_51_23_28,37.466163,-79.598245
4_51_23_48,37.603782,-79.8702
4_51_23_70,37.636274,-79.706231
5_51_121_57,37.102338,-80.438251
5_51_167_30,36.903281,-82.087472
5_51_195_39,36.832725,-82.728019
5_51_71_26,37.380353,-80.540409
5_51_77_18,36.705362,-81.084773
3_48_181_9,33.626562,-96.490686
3_48_331_70,30.830931,-96.967045
3_48_41_2,30.75408,-96.28739
3_48_51_19,30.46965,-96.622872
4_48_321_163,29.138689,-95.946006
4_48_39_71,29.424812,-95.220615
5_48_265_57,30.057196,-99.46322
1_10_1_128,39.063074,-75.676665
2_24_21_1477,39.597518,-77.532521
2_24_33_370,38.749361,-77.015628
5_24_1_1526,39.488856,-78.977675
5_29_99_20090,38.277385,-90.381337
1_34_37_967,40.998535,-74.78244
1_34_5_49,40.055535,-74.826154
8_36_111_2578,41.942605,-73.969463
8_36_59_5462,40.582631,-74.200084
1_39_131_992,39.073736,-83.10569
1_39_141_800,39.326604,-83.050333
1_39_87_319,38.526902,-82.442286
1_39_87_322,38.471109,-82.602449
2_39_127_37,39.628884,-82.102722
2_39_167_14071,39.490571,-81.105426
2_39_167_770,39.541,-81.134851
3_39_119_2488,39.980251,-82.046293
3_39_119_647,40.017712,-81.881781
3_39_13_410,40.070237,-81.034608
3_39_13_674,40.080443,-81.189188
3_39_157_715,40.528798,-81.553547
3_39_19_108,40.459506,-80.991748
3_39_31_672,40.252206,-81.944272
5_39_61_57,39.270006,-84.69814
6_39_21_659,40.186362,-83.965226
0_42_55_2885,39.98117,-77.8286
0_42_55_3151,40.010362,-77.574928
0_42_55_5091,40.172766,-77.73298
0_42_61_2504,40.45806,-78.14265
0_42_87_6149,40.572654,-77.532225
5_42_129_3083,40.556579,-79.552027
7_42_51_2765,39.9962,-79.53371
9_42_71_2758,40.0518,-76.4602
2_54_27_1489,39.216156,-78.911142
2_54_77_312,39.444084,-79.654829
2_54_7_2060,38.715864,-80.705345
3_54_109_250,37.658925,-81.760533
3_54_15_92,38.439853,-80.946813
3_54_19_1721,38.191653,-81.28227
3_54_45_284,37.9162,-81.830856
3_54_59_1367,37.613728,-82.136701
3_54_81_1897,37.8794,-81.412276
4_54_103_1018,39.671519,-80.661099
4_54_103_910,39.554994,-80.592856
4_54_13_1847,38.966146,-81.215415
4_54_17_1309,39.196142,-80.731275
4_54_17_1442,39.105759,-80.698876
4_54_29_2007,40.216178,-80.615004
4_54_61_1883,39.692866,-79.859271
1_1_129_70,31.367833,-87.897795
1_1_3_47,30.595027,-87.734159
1_1_53_87,31.061172,-87.043055
1_1_97_101,30.874597,-88.310325
1_1_97_124,30.97284,-88.174431
1_1_97_157,30.784671,-88.117629
2_1_119_49,32.606341,-88.165639
2_1_119_75,32.452845,-88.137641
2_1_23_90,32.249326,-88.209729
2_1_23_93,32.036304,-88.304391
2_1_35_67,31.3333,-87.196627
2_1_35_7,31.444211,-86.9885
3_1_101_32,31.989137,-86.228652
3_1_101_7,32.434991,-86.230456
3_1_113_49,32.483108,-85.055466
3_1_31_16,31.352735,-86.021287
3_1_41_28,31.603763,-86.21844
3_1_45_31,31.21637,-85.769876
3_1_61_23,31.038359,-86.119447
3_1_67_52,31.640072,-85.301175
3_1_69_13,31.252946,-85.464422
4_1_107_82,33.20884,-88.071835
4_1_125_63,33.163951,-87.759245
4_1_63_61,32.961678,-87.932645
4_1_65_52,32.68326,-87.756433
4_1_65_75,32.685707,-87.503175
5_1_127_79,33.767709,-87.413007
6_1_71_10,34.63668,-86.333306
6_1_71_69,34.643968,-86.094634
6_1_83_37,34.975656,-86.968541
6_1_89_6,34.929041,-86.689092
3_5_19_17,34.102994,-92.965742
3_5_27_9,33.287828,-93.309245
3_5_3_4,33.101846,-91.903579
4_5_51_22,34.556828,-92.944411
5_5_143_26,35.955694,-94.074912
5_5_15_1,36.314774,-93.501328
5_5_65_18,35.909579,-91.853473
5_5_87_2,35.793813,-93.537166
1_12_35_51,29.467985,-81.250522
1_12_83_133,29.140068,-81.846266
1_12_89_53,30.685495,-81.666398
1_12_89_62,30.626355,-81.865
2_12_113_91,30.40165,-86.981923
2_12_63_93,30.80568,-85.250395
2_12_73_68,30.663341,-84.300165
2_12_91_99,30.853469,-86.674637
3_12_27_60,27.065039,-81.601556
1_13_161_25,31.779281,-82.552216
1_13_165_25,32.852087,-81.866021
1_13_167_67,32.733192,-82.780712
1_13_175_39,32.689825,-82.991837
1_13_175_62,32.527083,-83.171185
1_13_209_6,31.988233,-82.539604
1_13_29_35,32.139341,-81.534459
1_13_305_59,31.599126,-81.787531
1_13_31_8,32.31264,-81.920687
1_13_51_14,31.825344,-81.105004
1_13_51_60,32.091501,-81.21733
1_13_91_41,31.951716,-83.249279
2_13_155_27,31.530916,-83.152068
2_13_19_59,31.441795,-83.155151
2_13_277_7,31.387741,-83.495597
2_13_71_28,31.328959,-83.637149
2_13_71_44,31.174372,-83.817326
2_13_7_29,31.384922,-84.61565
2_13_81_15,31.831991,-83.74202
3_13_153_48,32.343639,-83.825613
3_13_159_40,33.34838,-83.559992
3_13_177_14,31.891043,-84.305663
3_13_181_13,33.838459,-82.547396
3_13_193_26,32.30663,-84.017815
3_13_197_36,32.219129,-84.498086
3_13_211_31,33.570327,-83.347922
3_13_235_15,32.221052,-83.546394
3_13_235_23,32.312926,-83.43357
3_13_259_44,32.09219,-84.695011
3_13_269_12,32.68319,-84.299178
3_13_289_41,32.463808,-83.489768
3_13_317_15,33.700616,-82.734181
3_13_317_6,33.623396,-82.752005
4_13_119_27,34.382766,-83.333998
4_13_219_3,33.918806,-83.532104
4_13_45_36,33.633222,-85.004537
5_13_57_41,34.336504,-84.601299
1_21_119_37,37.238587,-83.099895
1_21_195_83,37.51376,-82.377778
1_21_71_18,37.574598,-82.760526
1_21_95_15,36.968337,-82.938885
1_21_95_3,36.824887,-83.480724
1_21_95_30,36.958493,-83.197737
1_21_95_33,36.854113,-83.112789
5_21_1_3,37.05249,-85.411201
6_21_227_21,37.179357,-86.614596
7_21_39_9,36.901274,-88.903532
1_22_123_11,32.85058,-91.451361
1_22_35_29,32.721046,-91.241612
1_22_67_13,32.926698,-91.808493
1_22_67_20,32.799382,-91.706199
2_22_101_89,29.9358,-91.461528
2_22_109_1,29.616049,-91.017744
2_22_109_89,29.530261,-90.7153
2_22_121_10,30.41177,-91.306549
2_22_23_41,29.952763,-93.104263
2_22_45_40,30.056018,-91.656339
2_22_47_1,30.272059,-91.306665
2_22_47_29,30.277539,-91.067501
2_22_47_33,30.325883,-91.460789
2_22_47_37,30.31223,-91.596667
2_22_97_1,30.752933,-91.910375
2_22_97_33,30.44808,-92.011386
2_22_97_4,30.799804,-92.019248
2_22_97_49,30.357251,-92.159342
2_22_99_19,30.1869,-91.517203
2_22_99_21,30.234355,-91.613477
3_22_11_123,30.781329,-93.465246
3_22_11_32,30.638992,-93.152842
3_22_11_41,30.839438,-93.121494
3_22_19_10,30.345057,-93.194729
3_22_39_13,30.713198,-92.26221
3_22_39_16,30.886496,-92.321694
3_22_39_28,30.534386,-92.469702
3_22_3_16,30.587729,-92.71821
3_22_3_4,30.753785,-92.810598
3_22_3_43,30.539437,-92.675395
3_22_3_44,30.619256,-92.613675
3_22_3_45,30.707268,-92.974686
3_22_3_53,30.756604,-92.722191
3_22_3_8,30.63406,-92.952211
3_22_53_13,30.403618,-93.119734
3_22_53_15,30.403284,-92.966332
3_22_69_83,31.793996,-93.291862
3_22_79_51,31.014916,-92.520441
3_22_85_8,31.49593,-93.54874
4_22_103_68,30.443075,-89.745025
4_22_117_18,30.668632,-89.89972
4_22_117_2,30.886933,-90.294661
4_22_37_1,30.971632,-90.999658
4_22_63_26,30.446516,-90.851148
5_22_111_45,32.831258,-92.366376
5_22_127_60,31.886632,-92.380544
5_22_13_24,32.279153,-93.186381
5_22_13_6,32.275245,-93.296715
5_22_17_10,32.500977,-93.712369
5_22_17_19,32.328404,-93.708497
5_22_31_20,31.886929,-93.449195
5_22_49_39,32.238477,-92.728976
5_22_61_13,32.666223,-92.472721
5_22_81_26,32.213492,-93.224123
1_28_149_50,32.48438,-90.698792
1_28_27_56,34.18121,-90.680915
1_28_51_60,33.178043,-90.236741
3_28_101_29,32.403665,-88.992561
3_28_101_64,32.490243,-89.29911
3_28_121_19,32.314574,-90.133189
3_28_121_25,32.228652,-90.074285
3_28_127_15,31.989172,-89.732612
3_28_61_63,32.058543,-89.197433
3_28_69_42,32.880953,-88.697491
3_28_75_55,32.487766,-88.843545
3_28_75_7,32.27551,-88.789872
3_28_75_71,32.408543,-88.890287
3_28_75_76,32.229532,-88.485903
4_28_109_11,30.530665,-89.703278
4_28_109_20,30.687341,-89.428929
4_28_109_30,30.801531,-89.795704
4_28_109_37,30.596024,-89.686917
4_28_153_18,31.676962,-88.499768
4_28_153_51,31.717278,-88.637615
4_28_31_14,31.718077,-89.608565
4_28_35_24,30.994624,-89.254159
4_28_39_8,30.752425,-88.512834
4_28_45_13,30.228324,-89.506812
4_28_45_26,30.253072,-89.44017
4_28_45_33,30.382351,-89.635295
4_28_45_36,30.426941,-89.483815
4_28_45_54,30.292799,-89.39447
4_28_47_56,30.647536,-89.085546
4_28_47_63,30.384285,-89.185299
4_28_47_78,30.562638,-89.137868
4_28_59_17,30.569283,-88.589947
4_28_67_37,31.660876,-89.078417
4_28_67_42,31.780564,-89.080149
4_28_67_43,31.59615,-89.11234
4_28_67_71,31.724045,-89.215934
4_28_91_6,31.008555,-89.757227
4_28_91_8,31.210367,-89.795658
5_28_113_1,31.201307,-90.34943
5_28_113_25,31.26722,-90.485827
5_28_113_27,31.069096,-90.406277
5_28_113_28,31.071898,-90.357748
5_28_113_9,31.201896,-90.516685
5_28_157_27,31.111016,-91.522118
5_28_157_42,31.199545,-91.371936
5_28_1_49,31.438562,-91.276935
1_37_101_12,35.685744,-78.370135
3_37_169_26,36.497481,-80.197256
3_37_25_15,35.355287,-80.477505
3_37_7_21,35.030725,-80.069732
4_37_115_25,35.929196,-82.620329
4_37_115_41,35.84259,-82.566948
4_37_115_43,35.756271,-82.730465
4_37_193_81,36.142382,-81.127255
4_37_27_18,35.920422,-81.441206
4_37_99_37,35.253265,-83.086734
1_45_13_94,32.567022,-80.719701
1_45_29_110,32.687679,-80.788812
1_45_53_61,32.549972,-80.923235
1_45_75_168,33.429102,-80.388055
2_45_19_5,32.813835,-80.182157
2_45_25_120,34.611258,-80.305918
2_45_31_68,34.440861,-79.757256
2_45_43_141,33.526054,-79.294585
2_45_55_55,34.508336,-80.343565
3_45_21_45,35.098906,-81.788018
3_45_45_52,34.836399,-82.368746
3_45_59_18,34.736532,-82.108263
1_47_167_36,35.479057,-89.94406
1_47_183_42,36.387472,-88.892576
1_47_77_40,35.689071,-88.355552
3_47_159_23,36.344033,-86.00056
3_47_15_18,35.869275,-86.013926
3_47_15_21,35.870123,-85.907883
3_47_37_41,36.217984,-86.971327
3_47_41_20,36.041176,-85.68906
3_47_55_48,35.203376,-86.851479
4_47_115_39,35.262897,-85.638479
4_47_137_13,36.589587,-85.026529
4_47_141_26,36.123879,-85.78365
4_47_141_29,36.076274,-85.297703
4_47_175_10,35.644254,-85.365217
4_47_49_44,36.414585,-85.029643
5_47_107_31,35.564443,-84.627516
5_47_121_14,35.6064,-84.730181
5_47_145_37,35.939888,-84.453974
5_47_9_41,35.662863,-83.672257
1_51_133_19,37.90038,-76.376246
1_51_193_5,38.07051,-76.669675
1_51_93_34,36.681285,-76.877546
1_51_93_46,36.829939,-76.6729
1_51_97_9,37.870437,-77.087826
1_51_99_26,38.258178,-77.205497
2_51_141_26,36.665163,-80.415629
2_51_143_13,36.614936,-79.667384
2_51_143_38,36.664973,-79.51756
2_51_143_49,36.832418,-79.562008
2_51_145_22,37.458264,-78.125541
2_51_19_17,37.436518,-79.412819
2_51_19_77,37.38391,-79.442284
2_51_19_86,37.303143,-79.831287
2_51_37_64,37.018555,-78.513859
2_51_67_30,37.149999,-79.926952
2_51_67_64,37.075549,-79.801213
2_51_67_90,36.931515,-80.156585
3_51_109_90,38.059817,-77.817703
3_51_125_20,37.805482,-78.929795
3_51_125_27,37.752718,-78.887571
3_51_157_38,38.709295,-78.179408
3_51_179_7,38.268976,-77.358007
3_51_3_102,38.125206,-78.242038
3_51_3_66,37.895813,-78.719125
3_51_47_44,38.362236,-77.638947
3_51_59_9,38.803234,-77.35853
3_51_61_88,38.844752,-78.04297
3_51_9_26,37.751658,-79.120993
3_51_9_44,37.44171,-79.088743
3_51_9_49,37.590368,-79.193441000000007
4_51_139_15,38.693053,-78.4637
