SITE,FD,SU,GSL,R10MM,R20MM,RX5DAY,SDII,DROUGHTLEN
2_22_47_36,10.290322580645162,216.67741935483872,362.96774193548384,52.54838709677419,25.129032258064516,177.48419354838714,16.2240815936776,30.548387096774192
2_22_47_9,10.516129032258064,217.06451612903226,362.96774193548384,51.774193548387096,27,182.83903225806452,16.93132727268383,31.322580645161292
2_22_55_18,13,216.3548387096774,362.51612903225805,56.41935483870968,27.161290322580644,196.1706451612903,16.77416646986772,29.870967741935484
2_22_97_3,12.451612903225806,216.1290322580645,362.51612903225805,57,26.774193548387096,192.19419354838712,16.37717429392391,28.516129032258064
2_22_99_27,10.161290322580646,215.32258064516128,363.16129032258067,55.41935483870968,25.612903225806452,186.26419354838708,15.60165191919682,29.451612903225808
2_22_9_35,16.29032258064516,212.51612903225808,361.03225806451616,52.54838709677419,25.225806451612904,197.92774193548388,17.28079481606143,29.096774193548388
3_22_115_61,19.70967741935484,210.7741935483871,361,54.25806451612903,26.06451612903226,172.76774193548388,16.370780208069615,29.741935483870968
3_22_11_25,18.161290322580644,211.80645161290323,361.5806451612903,54,27.483870967741936,173.0267741935484,16.943128797527063,29.29032258064516
3_22_11_68,17.032258064516128,212.03225806451613,361.83870967741933,59.064516129032256,31.838709677419356,191.59354838709677,19.416935239179374,30.161290322580644
3_22_11_73,19.193548387096776,212.09677419354838,362.258064516129,53.903225806451616,27.70967741935484,182.84806451612906,17.886137243117755,29.774193548387096
3_22_19_11,9.516129032258064,212.48387096774192,362.93548387096774,52.645161290322584,25.967741935483872,175.1996774193548,15.709850590978442,28.161290322580644
3_22_19_18,8.516129032258064,212.8709677419355,363.1290322580645,53.87096774193548,26.677419354838708,178.84419354838712,16.13864272134103,29.483870967741936
3_22_19_19,9.161290322580646,211.83870967741936,362.8709677419355,51.25806451612903,25.35483870967742,182.26161290322582,15.465597627876434,30.096774193548388
3_22_19_24,10.258064516129032,213.16129032258064,362.6774193548387,52.16129032258065,26.483870967741936,175.9074193548387,15.600299655810973,30.580645161290324
3_22_19_3,9.612903225806452,212.90322580645162,362.6774193548387,53.903225806451616,26.774193548387096,178.34419354838712,15.993957160494993,29.29032258064516
3_22_19_38,9.96774193548387,213.03225806451613,362.6774193548387,52.193548387096776,26.419354838709676,177.28483870967742,15.68322422921886,30.741935483870968
3_22_19_61,8.96774193548387,213.6451612903226,363.1290322580645,56.58064516129032,27.612903225806452,184.93032258064514,16.49618432467398,27.903225806451612
3_22_39_21,18.516129032258064,211.25806451612902,360.9032258064516,54.935483870967744,25.677419354838708,187.77935483870968,17.01907000460922,28.096774193548388
3_22_39_29,16.677419354838708,212,361.258064516129,54.354838709677416,26.419354838709676,177.46225806451613,16.86170838746073,29.93548387096774
3_22_39_38,16.903225806451612,212.3548387096774,361.258064516129,54.483870967741936,26.06451612903226,179.58193548387092,16.89626743436512,28.677419354838708
3_22_3_27,13.96774193548387,212.38709677419354,361.258064516129,54,25.580645161290324,172.0264516129032,16.330194356447347,29.870967741935484
3_22_53_39,8.096774193548388,211.41935483870967,363.35483870967744,51.29032258064516,25.741935483870968,187.26483870967746,15.461040546876562,29.774193548387096
3_22_59_12,24.967741935483872,206.06451612903226,359.1290322580645,50.645161290322584,25.387096774193548,170.9325806451613,17.035288614338512,28.516129032258064
3_22_59_20,27.096774193548388,203.48387096774192,358.741935483871,52.225806451612904,25.032258064516128,172.19451612903225,16.903360223905388,28.451612903225808
3_22_69_28,24.903225806451612,206.25806451612902,359.2903225806452,54.61290322580645,26.93548387096774,176.02806451612904,15.96491851796072,28.580645161290324
3_22_69_40,25.032258064516128,205.48387096774192,359.258064516129,53.774193548387096,26.774193548387096,179.22290322580645,16.127944971841455,27.548387096774192
3_22_79_12,21.677419354838708,208.51612903225808,359.9032258064516,50.03225806451613,25.322580645161292,175.92967741935485,15.903838249354466,28.806451612903224
3_22_79_19,22.419354838709676,207.74193548387098,360.6774193548387,50.61290322580645,24.419354838709676,171.26870967741934,16.511539929871766,29.193548387096776
3_22_79_42,18.870967741935484,211,361,54.096774193548384,26.387096774193548,179.9051612903226,17.0160762660964,30.741935483870968
3_22_79_75,21.806451612903224,209.03225806451613,359.93548387096774,51.45161290322581,25.516129032258064,174.2351612903226,15.861479074653914,28.225806451612904
3_22_85_57,30.806451612903224,200.16129032258064,356.19354838709677,49.903225806451616,24.64516129032258,169.34193548387097,17.8904204093462,31.129032258064516
4_22_103_24,21.322580645161292,213.93548387096774,362.3225806451613,62.903225806451616,30.64516129032258,200.08548387096775,17.580645174778315,27.806451612903224
4_22_105_42,22.129032258064516,215.06451612903226,362,56.70967741935484,28.903225806451612,192.89225806451617,18.14755244123026,29.35483870967742
4_22_105_44,20.419354838709676,216.61290322580646,362.7096774193548,55.83870967741935,27.451612903225808,192.10709677419356,17.00312131147438,29.903225806451612
4_22_105_49,16.258064516129032,217.5483870967742,362.7741935483871,57.903225806451616,27.838709677419356,193.46645161290323,17.10393350353838,29.903225806451612
4_22_105_53,20.322580645161292,216.2258064516129,362.38709677419354,57.41935483870968,29.35483870967742,202.71483870967742,18.393812996177505,29.451612903225808
4_22_105_8,22.096774193548388,214.96774193548387,362,56.806451612903224,28.677419354838708,192.7867741935484,18.103703585372873,29.35483870967742
4_22_117_45,24.129032258064516,209.96774193548387,360.80645161290323,56.16129032258065,27.870967741935484,174.16129032258067,16.43888603094991,28.548387096774192
4_22_33_1,13.67741935483871,217.67741935483872,362.51612903225805,51.12903225806452,26.096774193548388,192.57032258064513,15.844602343151378,28.741935483870968
4_22_33_14,18.225806451612904,215.4516129032258,361.96774193548384,58.96774193548387,28.451612903225808,197.95129032258063,18.080559297316857,28.193548387096776
4_22_37_27,20.870967741935484,211.93548387096774,361.7741935483871,59.483870967741936,29.193548387096776,183.23419354838705,18.38955709078492,27.387096774193548
4_22_63_27,13.419354838709678,217.83870967741936,362.7096774193548,54.41935483870968,27.06451612903226,194.14290322580644,17.24089052590851,28.580645161290324
4_22_63_41,14.387096774193548,218.03225806451613,362.51612903225805,52.38709677419355,27.161290322580644,197.78838709677424,16.701844352907674,27.387096774193548
4_22_63_45,15.129032258064516,217.93548387096774,362.4516129032258,53.45161290322581,26.612903225806452,203.50580645161287,17.58956275307052,29.096774193548388
4_22_63_8,17.06451612903226,216.5483870967742,362.38709677419354,55.064516129032256,27.516129032258064,199.4048387096774,17.099525160710474,28
5_22_111_9,38.25806451612903,195.32258064516128,347.3225806451613,49.645161290322584,25.548387096774192,167.74290322580646,16.54693173696477,30.903225806451612
5_22_127_51,31.451612903225808,200.58064516129033,356.5483870967742,52.225806451612904,27.032258064516128,179.82419354838711,17.893367359472535,34.935483870967744
5_22_17_22,31.580645161290324,197.8709677419355,354.38709677419354,45.70967741935484,24.225806451612904,156.21903225806452,15.74906300497444,33.12903225806452
5_22_27_22,40.516129032258064,192.48387096774192,349.83870967741933,50.903225806451616,24.93548387096774,161.5758064516129,16.92588030920688,31.129032258064516
1_28_149_65,32.935483870967744,196.3548387096774,353.64516129032256,53.58064516129032,25.967741935483872,163.16193548387096,16.224740162056595,30.774193548387096
2_28_105_14,49.83870967741935,183.03225806451613,346.06451612903226,51.38709677419355,26.516129032258064,138.20354838709676,16.12099772669596,27.29032258064516
2_28_115_38,57.193548387096776,173.5483870967742,338.48387096774195,55.87096774193548,26.870967741935484,159.96354838709675,15.96091684710367,27.161290322580644
2_28_13_7,58.096774193548384,178.96774193548387,341.06451612903226,52.354838709677416,26.193548387096776,149.24806451612906,16.107236267335548,28.806451612903224
3_28_121_51,38.54838709677419,196.4516129032258,354.61290322580646,51.903225806451616,25.419354838709676,152.66548387096773,15.689558031215553,29.451612903225808
3_28_123_4,45.096774193548384,195.03225806451613,354.7741935483871,54.806451612903224,26.129032258064516,154.81483870967745,16.950543489748842,29.032258064516128
3_28_69_59,48.45161290322581,185.3548387096774,350.2903225806452,53.83870967741935,26.129032258064516,139.11935483870968,16.44350426316131,25.967741935483872
4_28_109_27,20.258064516129032,209.74193548387098,361.7741935483871,54.38709677419355,26.193548387096776,175.64999999999998,15.925794106747524,28.806451612903224
